community_area,year,ward,n_requests,n_closed,share_closed,n_open,share_open,median_ttc_hours,p75_ttc_hours,mean_ttc_hours,median_age_open_hours,p75_age_open_hours,pct_closed_24h,pct_closed_72h,pct_closed_7d,pct_closed_30d,small_n_requests,small_n_closed
61,2025,12.0,734,711,0.9687,23,0.0313,23.1161,97.455,201.2808,2716.9236,5124.0211,0.5027,0.6894,0.8065,0.9183,False,False
61,2025,15.0,5924,5653,0.9543,271,0.0457,40.2697,183.8028,262.7336,3566.6744,5509.5618,0.4033,0.5765,0.6982,0.8471,False,False
61,2025,16.0,3554,3422,0.9629,132,0.0371,79.3762,573.5953,434.7044,3919.7124,5850.2877,0.3396,0.4693,0.576,0.7549,False,False
61,2025,20.0,3851,3646,0.9468,205,0.0532,66.5546,449.1068,382.895,3372.2844,5557.0067,0.3363,0.4887,0.5934,0.7803,False,False
62,2021,13.0,1753,1736,0.9903,17,0.0097,147.9586,705.0548,1065.4008,38414.7236,38936.8753,0.2624,0.4033,0.5128,0.7479,False,False
62,2021,14.0,173,170,0.9827,3,0.0173,21.9478,304.5807,1363.1816,38626.7478,38736.2258,0.4971,0.5896,0.6936,0.8035,False,False
62,2021,23.0,3102,3080,0.9929,22,0.0071,60.6993,619.3391,989.2016,38853.4047,38942.4401,0.3817,0.5187,0.6119,0.7705,False,False
62,2022,13.0,1778,1769,0.9949,9,0.0051,190.0481,616.1125,824.0081,29961.6625,30254.6483,0.2272,0.3605,0.4691,0.7756,False,False
62,2022,14.0,231,229,0.9913,2,0.0087,18.3481,186.3892,279.6697,30741.2171,31698.0334,0.5628,0.6494,0.7359,0.8788,False,False
62,2022,23.0,3484,3470,0.996,14,0.004,68.455,493.5095,845.2625,29519.7554,31693.981,0.3576,0.5123,0.6068,0.7893,False,False
62,2023,13.0,1516,1510,0.996,6,0.004,153.5081,499.2008,635.457,20918.0086,21894.9838,0.25,0.3806,0.5224,0.8529,False,False
62,2023,14.0,324,321,0.9907,3,0.0093,17.5853,131.1186,571.9177,21819.6472,23346.0718,0.5401,0.6574,0.7685,0.8827,False,False
62,2023,23.0,4081,4028,0.987,53,0.013,50.0443,466.2631,1778.5488,20823.2797,23399.5333,0.3948,0.5332,0.6266,0.7944,False,False
62,2024,13.0,1685,1641,0.9739,44,0.0261,92.0472,307.6678,457.4147,13860.5565,15171.4279,0.2807,0.4445,0.5964,0.8576,False,False
62,2024,14.0,306,306,1.0,0,0.0,17.859,89.0765,334.0254,,,0.5817,0.7255,0.8235,0.9248,False,False
62,2024,23.0,4192,4120,0.9828,72,0.0172,29.9583,186.7762,372.1622,14068.1139,15611.3597,0.3566,0.624,0.7233,0.8962,False,False
62,2025,13.0,1963,1869,0.9521,94,0.0479,47.4603,264.5572,321.9803,4254.8929,6208.1199,0.3826,0.5323,0.6607,0.8319,False,False
62,2025,14.0,340,331,0.9735,9,0.0265,1.4572,50.2043,159.694,4231.1722,5750.3047,0.6294,0.7647,0.8471,0.9118,False,False
62,2025,23.0,3739,3571,0.9551,168,0.0449,30.5539,216.8036,308.0339,4255.4069,5918.3517,0.4271,0.5879,0.6898,0.8275,False,False
63,2021,14.0,6862,6818,0.9936,44,0.0064,49.7021,478.93,879.9134,38917.174,38982.5918,0.3954,0.5383,0.6303,0.7971,False,False
63,2021,15.0,1484,1460,0.9838,24,0.0162,65.4137,536.3967,1095.1174,38887.9238,39962.4512,0.3518,0.5142,0.6125,0.781,False,False
63,2021,16.0,1644,1642,0.9988,2,0.0012,135.1203,1003.8665,993.9556,38894.6024,38930.547,0.2962,0.4343,0.5207,0.7092,False,False
63,2021,23.0,688,688,1.0,0,0.0,73.9368,750.1717,943.789,,,0.3285,0.4884,0.5988,0.7442,False,False
63,2022,14.0,7475,7447,0.9963,28,0.0037,71.5436,553.3431,760.6918,30771.5242,31988.2279,0.3603,0.4995,0.5847,0.7854,False,False
63,2022,15.0,1837,1812,0.9864,25,0.0136,118.1935,992.432,1211.37,32049.8447,34263.845,0.2994,0.43,0.546,0.699,False,False
63,2022,16.0,1504,1504,1.0,0,0.0,114.4522,705.5331,532.5242,,,0.2999,0.4455,0.5499,0.7533,False,False
63,2022,23.0,523,523,1.0,0,0.0,43.8847,502.8074,448.5723,,,0.3939,0.5488,0.6119,0.8069,False,False
63,2023,14.0,8289,8225,0.9923,64,0.0077,38.6306,284.265,504.48,21469.4851,23581.5367,0.4378,0.5887,0.6796,0.859,False,False
63,2023,15.0,3531,3496,0.9901,35,0.0099,63.7475,359.8202,606.309,20386.3822,22510.5657,0.392,0.5197,0.6361,0.8519,False,False
63,2023,16.0,251,248,0.988,3,0.012,85.8294,413.4131,634.1595,21481.3097,22147.7892,0.3546,0.4781,0.6096,0.8526,False,False
63,2023,23.0,15,15,1.0,0,0.0,28.9361,77.9989,71.8506,,,0.3333,0.6667,0.8667,1.0,True,True
63,2024,14.0,8714,8528,0.9787,186,0.0213,30.3232,194.1732,427.8746,12391.8721,14645.2383,0.4448,0.6009,0.7114,0.8672,False,False
63,2024,15.0,5396,5306,0.9833,90,0.0167,38.0035,248.8947,386.1839,12753.7647,14724.5121,0.4344,0.5819,0.6838,0.8653,False,False
63,2024,16.0,263,261,0.9924,2,0.0076,62.0572,301.4433,487.1358,12259.0065,12790.013,0.384,0.5171,0.635,0.8783,False,False
63,2024,23.0,8,8,1.0,0,0.0,31.7185,52.8885,46.9146,,,0.25,0.75,1.0,1.0,True,True
63,2025,14.0,8552,8139,0.9517,413,0.0483,24.0181,173.83,277.9613,3592.5881,6054.9117,0.4757,0.6178,0.7083,0.8303,False,False
63,2025,15.0,5032,4834,0.9607,198,0.0393,22.5971,150.8899,246.4686,3803.9271,6091.1687,0.4984,0.632,0.7313,0.8521,False,False
63,2025,16.0,293,280,0.9556,13,0.0444,40.9947,227.7499,380.9841,2722.675,3754.8803,0.4061,0.5392,0.6826,0.8259,False,False
63,2025,23.0,2,2,1.0,0,0.0,30.6181,31.6785,30.6181,,,0.0,1.0,1.0,1.0,True,True
64,2021,13.0,6114,6002,0.9817,112,0.0183,210.8943,665.8113,959.2888,38966.0501,39031.9055,0.2094,0.3464,0.4588,0.7713,False,False
64,2021,23.0,1703,1703,1.0,0,0.0,240.7231,684.1422,944.6396,,,0.2143,0.3341,0.4504,0.7686,False,False
64,2022,13.0,5860,5800,0.9898,60,0.0102,246.2781,622.2881,1092.3389,29804.8328,32533.5266,0.198,0.3341,0.4452,0.7706,False,False
64,2022,23.0,1148,1148,1.0,0,0.0,132.3597,388.3206,376.0815,,,0.2256,0.3937,0.5427,0.8632,False,False
64,2022,,2,2,1.0,0,0.0,14.0981,19.0168,14.0981,,,1.0,1.0,1.0,1.0,True,True
64,2023,13.0,7077,6988,0.9874,89,0.0126,147.8762,507.6367,692.6244,21804.6258,24734.8433,0.2282,0.3695,0.5182,0.8451,False,False
64,2023,,49,49,1.0,0,0.0,50.4878,646.6469,962.1111,,,0.4694,0.5306,0.6327,0.7551,False,False
64,2024,13.0,7690,7489,0.9739,201,0.0261,75.1231,281.2472,407.2434,13140.1514,15167.6406,0.3121,0.4724,0.6161,0.8705,False,False
64,2024,,52,43,0.8269,9,0.1731,5.4,72.6625,739.2427,13776.5975,14678.8936,0.4808,0.6154,0.6923,0.7308,False,False
64,2025,13.0,7671,7274,0.9482,397,0.0518,47.7746,257.9984,315.3013,4226.0242,5596.2589,0.3844,0.5234,0.6556,0.8301,False,False
64,2025,,44,35,0.7955,9,0.2045,47.6061,427.6131,386.5784,1812.8525,2669.1431,0.3636,0.4091,0.4773,0.6591,False,False
65,2021,13.0,4487,4448,0.9913,39,0.0087,181.7086,1025.0778,1161.1936,38819.3306,38985.7179,0.2699,0.3838,0.4887,0.7049,False,False
65,2021,18.0,249,246,0.988,3,0.012,55.7786,364.3197,901.7222,36699.7842,38556.6101,0.3333,0.5221,0.6024,0.8072,False,False
65,2021,23.0,3130,3075,0.9824,55,0.0176,98.1108,691.6317,1265.0946,38960.9361,39932.0367,0.3268,0.4511,0.5543,0.745,False,False
65,2022,13.0,4311,4287,0.9944,24,0.0056,183.4192,696.9556,845.3851,30703.09,31956.0434,0.2728,0.3883,0.482,0.7555,False,False
65,2022,18.0,427,424,0.993,3,0.007,67.466,225.7546,505.3292,27191.3325,28100.505,0.3583,0.5316,0.719,0.8501,False,False
65,2022,23.0,3301,3258,0.987,43,0.013,191.8825,956.9338,1597.0422,30850.7683,32738.7926,0.2714,0.3972,0.4826,0.6928,False,False
65,2023,13.0,2728,2701,0.9901,27,0.0099,114.8686,500.2839,786.7932,21372.9756,23369.1665,0.3365,0.4435,0.5554,0.8295,False,False
65,2023,18.0,401,399,0.995,2,0.005,28.115,144.2957,392.6117,24852.8101,24853.1899,0.4214,0.6334,0.7706,0.8803,False,False
65,2023,23.0,4847,4775,0.9851,72,0.0149,71.4822,385.7275,682.0415,21218.8688,24189.443,0.3355,0.4962,0.6103,0.8463,False,False
65,2024,13.0,2797,2719,0.9721,78,0.0279,70.4233,359.7521,527.9803,13828.2288,15539.8655,0.3439,0.4887,0.5935,0.8262,False,False
65,2024,18.0,503,496,0.9861,7,0.0139,26.4988,142.0476,351.9082,13102.7617,13930.0718,0.4652,0.6183,0.7614,0.8549,False,False
65,2024,23.0,6067,5563,0.9169,504,0.0831,51.2881,301.2508,739.818,13475.825,13639.6978,0.3631,0.4994,0.6071,0.7905,False,False
65,2025,13.0,3972,3776,0.9507,196,0.0493,17.0254,190.8394,281.0225,2998.8967,4763.7242,0.5239,0.6251,0.7019,0.8424,False,False
65,2025,18.0,347,326,0.9395,21,0.0605,34.6239,140.528,252.819,893.2747,1803.3636,0.4265,0.562,0.7233,0.8501,False,False
65,2025,23.0,7236,6879,0.9507,357,0.0493,22.4953,177.2189,253.5626,4109.26,5869.7158,0.4903,0.6169,0.7096,0.8451,False,False
66,2021,14.0,73,54,0.7397,19,0.2603,17567.4132,20830.4118,17108.2687,38832.7617,40512.5549,0.0411,0.0548,0.0685,0.1096,False,False
66,2021,15.0,53,27,0.5094,26,0.4906,28588.4664,35216.0642,26491.4255,38871.5332,38986.2856,0.0,0.0,0.0,0.0,False,True
66,2021,16.0,4917,4888,0.9941,29,0.0059,160.1647,983.207,1154.248,38846.9089,38982.1633,0.2977,0.4045,0.5058,0.7145,False,False
66,2021,17.0,5454,5432,0.996,22,0.004,146.176,1080.0853,1232.2627,38975.2719,40074.5212,0.3029,0.416,0.5156,0.7017,False,False
66,2021,18.0,2734,2701,0.9879,33,0.0121,144.1389,1072.6992,1312.1354,38839.0244,38965.275,0.2824,0.4093,0.5161,0.6975,False,False
66,2021,23.0,2110,2107,0.9986,3,0.0014,102.405,673.3607,951.1683,38119.1753,39717.7312,0.3114,0.4526,0.5621,0.7564,False,False
66,2022,14.0,456,443,0.9715,13,0.0285,1197.4686,5712.3482,3567.18,29913.7931,33479.4161,0.1732,0.2434,0.2982,0.432,False,False
66,2022,15.0,442,435,0.9842,7,0.0158,1318.4981,4402.9531,3092.811,30708.7561,33371.0444,0.1267,0.1968,0.2692,0.4163,False,False
66,2022,16.0,5278,5244,0.9936,34,0.0064,135.5711,781.9958,881.0533,30561.5103,32162.8256,0.3022,0.4308,0.5286,0.7389,False,False
66,2022,17.0,4769,4728,0.9914,41,0.0086,161.0746,770.3662,804.6433,31377.5547,33942.3586,0.29,0.4064,0.5035,0.7301,False,False
66,2022,18.0,2447,2425,0.991,22,0.009,145.6444,779.4842,918.4172,30364.5717,30589.224,0.291,0.4021,0.519,0.7311,False,False
66,2022,23.0,2033,2033,1.0,0,0.0,90.4958,470.0053,463.8057,,,0.3266,0.4707,0.5691,0.8229,False,False
66,2023,14.0,3599,3578,0.9942,21,0.0058,61.4199,424.3657,649.3708,21480.81,24224.3314,0.3846,0.5279,0.628,0.8302,False,False
66,2023,15.0,2716,2701,0.9945,15,0.0055,77.5403,381.4897,629.8959,23024.3897,24905.7249,0.3373,0.4875,0.6123,0.8557,False,False
66,2023,16.0,5389,5335,0.99,54,0.01,93.9472,477.5003,613.1493,20666.9464,23361.9586,0.3444,0.4634,0.5797,0.831,False,False
66,2023,17.0,1847,1810,0.98,37,0.02,137.781,499.2744,734.2008,21835.9869,23840.1672,0.2723,0.4082,0.5338,0.8051,False,False
66,2023,18.0,2526,2483,0.983,43,0.017,49.9739,385.9919,638.0632,21571.9817,24004.9544,0.4062,0.5333,0.6362,0.8393,False,False
66,2023,23.0,205,200,0.9756,5,0.0244,32.2562,191.3049,721.5797,20310.0536,20720.3503,0.4439,0.6488,0.722,0.8537,False,False
66,2024,14.0,3965,3600,0.9079,365,0.0921,46.9126,302.5562,827.773,13454.7233,13640.0867,0.3644,0.5092,0.6129,0.7662,False,False
66,2024,15.0,3883,3522,0.907,361,0.093,119.4404,495.4874,782.391,13840.2072,13929.1653,0.2776,0.3935,0.4958,0.7342,False,False
66,2024,16.0,5979,5677,0.9495,302,0.0505,74.0339,358.2603,672.8387,13946.8365,13949.1768,0.3496,0.4701,0.583,0.7888,False,False
66,2024,17.0,2181,2142,0.9821,39,0.0179,90.001,352.4219,497.3528,11988.975,13911.6064,0.3063,0.4613,0.6043,0.8469,False,False
66,2024,18.0,2295,2223,0.9686,72,0.0314,95.9306,424.7138,517.6283,13282.0842,14866.7291,0.3037,0.4453,0.5678,0.8135,False,False
66,2024,23.0,268,228,0.8507,40,0.1493,31.9496,260.496,633.0418,13614.2706,13643.2723,0.3769,0.5112,0.6045,0.7276,False,False
66,2025,14.0,4537,4379,0.9652,158,0.0348,17.2956,118.9853,235.1602,3792.5356,5900.0384,0.557,0.6791,0.7578,0.8702,False,False
66,2025,15.0,4147,3988,0.9617,159,0.0383,21.7636,187.8012,255.0995,3561.395,5406.9697,0.502,0.6125,0.7041,0.8565,False,False
66,2025,16.0,7435,7142,0.9606,293,0.0394,25.9015,301.3995,329.9277,3920.2956,5576.0569,0.4646,0.5878,0.6689,0.8159,False,False
66,2025,17.0,2484,2351,0.9465,133,0.0535,52.2506,360.5394,317.0203,3848.5722,5383.3039,0.3651,0.5089,0.6115,0.7975,False,False
66,2025,18.0,2924,2767,0.9463,157,0.0537,45.6392,340.5035,333.8923,4212.5306,6420.2239,0.4152,0.5318,0.6303,0.804,False,False
66,2025,23.0,216,213,0.9861,3,0.0139,24.8364,119.7175,203.4964,2690.0447,4638.5144,0.4815,0.662,0.7778,0.875,False,False
67,2021,6.0,776,776,1.0,0,0.0,92.6696,496.5399,756.1778,,,0.3698,0.4678,0.5825,0.8003,False,False
67,2021,15.0,5144,5131,0.9975,13,0.0025,45.9728,378.9861,592.818,38843.1297,38997.9925,0.4611,0.5461,0.6588,0.8309,False,False
67,2021,16.0,5934,5874,0.9899,60,0.0101,160.8793,844.926,1036.9112,38847.1528,39004.8931,0.3396,0.4208,0.503,0.7219,False,False
67,2021,17.0,4461,4410,0.9886,51,0.0114,212.3931,1021.1397,1257.3659,38942.8975,39007.281,0.2748,0.3732,0.4701,0.692,False,False
67,2021,20.0,29,29,1.0,0,0.0,109.175,242.2044,388.5841,,,0.4138,0.4138,0.6552,0.8621,True,True
67,2022,6.0,505,505,1.0,0,0.0,162.6203,508.2411,424.4959,,,0.2772,0.3723,0.5069,0.8,False,False
67,2022,15.0,3205,3186,0.9941,19,0.0059,134.049,574.409,717.6131,29220.7553,29916.1965,0.2549,0.3888,0.5363,0.7807,False,False
67,2022,16.0,5187,5131,0.9892,56,0.0108,254.5075,979.9742,989.6089,28667.1262,30554.5593,0.2412,0.3422,0.4374,0.69,False,False
67,2022,17.0,4037,3998,0.9903,39,0.0097,260.7762,1076.4569,1103.356,29246.0947,31388.7781,0.2512,0.3438,0.4318,0.6772,False,False
67,2022,20.0,25,25,1.0,0,0.0,94.3011,702.6247,596.5603,,,0.36,0.48,0.52,0.76,True,True
67,2023,15.0,1956,1914,0.9785,42,0.0215,142.8944,542.5926,875.2441,19882.0224,20120.5138,0.2551,0.3901,0.5189,0.7832,False,False
67,2023,16.0,6317,6076,0.9618,241,0.0382,186.0438,648.9743,937.0717,18278.0553,19708.6247,0.2487,0.3529,0.4708,0.742,False,False
67,2023,17.0,5878,5319,0.9049,559,0.0951,346.8064,1604.52,1668.9642,19211.905,19622.8961,0.1885,0.2717,0.3528,0.5905,False,False
67,2024,15.0,2748,2698,0.9818,50,0.0182,147.0921,437.4391,564.1386,12108.0412,15546.9732,0.2384,0.3595,0.5298,0.7966,False,False
67,2024,16.0,6761,6613,0.9781,148,0.0219,92.3631,355.8633,512.9121,13983.7381,15139.5105,0.3289,0.4563,0.5936,0.8309,False,False
67,2024,17.0,4821,4715,0.978,106,0.022,121.3997,483.649,638.9045,13451.6994,15150.6394,0.2981,0.4182,0.5476,0.7899,False,False
67,2024,20.0,8,7,0.875,1,0.125,49.8231,767.7429,607.55,11124.9597,11124.9597,0.125,0.5,0.5,0.625,True,True
67,2025,15.0,2749,2613,0.9505,136,0.0495,47.9203,265.9558,292.4968,3846.0403,5586.6953,0.3765,0.526,0.6457,0.8123,False,False
67,2025,16.0,7269,6956,0.9569,313,0.0431,64.3229,497.5559,402.2037,3758.5956,5936.5181,0.3767,0.5028,0.5938,0.7788,False,False
67,2025,17.0,4896,4613,0.9422,283,0.0578,73.815,436.6608,370.6137,3854.3269,6182.3528,0.3401,0.4653,0.5766,0.7753,False,False
67,2025,20.0,2,1,0.5,1,0.5,22.9703,22.9703,22.9703,6894.0319,6894.0319,0.5,0.5,0.5,0.5,True,True
68,2021,3.0,367,367,1.0,0,0.0,47.565,351.4764,567.1789,,,0.4714,0.5368,0.6512,0.8147,False,False
68,2021,6.0,5311,5289,0.9959,22,0.0041,115.7178,577.2806,822.9643,38844.2231,41220.1287,0.3512,0.4468,0.546,0.7823,False,False
68,2021,16.0,3871,3843,0.9928,28,0.0072,99.5275,726.3708,1078.4477,38999.5794,41252.8905,0.3942,0.4637,0.5471,0.7424,False,False
68,2021,17.0,652,642,0.9847,10,0.0153,178.7346,926.3451,1224.5086,38911.7544,40906.5029,0.2807,0.3865,0.4847,0.7132,False,False
68,2021,20.0,2425,2417,0.9967,8,0.0033,118.5467,765.6342,947.6413,40499.674,41486.1633,0.3472,0.4416,0.5423,0.7398,False,False
68,2022,3.0,303,303,1.0,0,0.0,44.3128,378.4117,345.6505,,,0.4455,0.5479,0.637,0.8482,False,False
68,2022,6.0,4061,4042,0.9953,19,0.0047,215.6954,741.2272,1097.1419,30535.525,31733.0888,0.248,0.3428,0.4565,0.7432,False,False
68,2022,16.0,3520,3484,0.9898,36,0.0102,305.984,1092.2431,1279.9866,29065.081,30483.0256,0.2347,0.3259,0.4136,0.6642,False,False
68,2022,17.0,711,700,0.9845,11,0.0155,472.6912,1821.5965,2142.7412,28883.4611,31848.3599,0.2082,0.2771,0.3629,0.5654,False,False
68,2022,20.0,2096,2079,0.9919,17,0.0081,165.7992,841.4006,941.8476,31933.865,32048.0056,0.3001,0.3946,0.499,0.7223,False,False
68,2023,6.0,2175,2156,0.9913,19,0.0087,143.6812,571.8004,665.5836,20002.3397,20857.9857,0.2759,0.4032,0.5232,0.7871,False,False
68,2023,16.0,5120,5063,0.9889,57,0.0111,170.0539,584.856,727.4738,21187.9786,23360.2169,0.243,0.3611,0.4895,0.784,False,False
68,2023,17.0,1700,1680,0.9882,20,0.0118,62.4718,503.7786,666.5543,20890.7286,23191.0778,0.4159,0.51,0.5894,0.7935,False,False
68,2023,20.0,1691,1557,0.9208,134,0.0792,118.5206,743.7578,883.3115,17935.2643,23387.4944,0.3075,0.4039,0.4962,0.6889,False,False
68,2024,6.0,2444,2399,0.9816,45,0.0184,116.8978,531.1121,613.2913,13575.0883,15088.9294,0.2762,0.4198,0.552,0.7823,False,False
68,2024,16.0,5947,5843,0.9825,104,0.0175,113.0653,405.7435,553.0842,13716.2633,14856.4733,0.3044,0.4342,0.5717,0.8244,False,False
68,2024,17.0,1419,1383,0.9746,36,0.0254,131.9917,423.6857,549.3452,12600.4644,15429.9574,0.2763,0.413,0.537,0.8132,False,False
68,2024,20.0,1699,1634,0.9617,65,0.0383,91.8494,577.7888,917.764,12470.1972,12965.615,0.3437,0.4562,0.558,0.7451,False,False
68,2025,6.0,2133,2005,0.94,128,0.06,65.1861,313.2756,346.8057,3590.6304,5628.4046,0.3329,0.4932,0.6203,0.7918,False,False
68,2025,16.0,6086,5716,0.9392,370,0.0608,68.2328,469.8474,378.809,3592.775,5434.6644,0.3656,0.4834,0.5784,0.7742,False,False
68,2025,17.0,1456,1385,0.9512,71,0.0488,77.9914,498.6392,368.4432,4188.6869,5636.8282,0.3187,0.4615,0.5804,0.7782,False,False
68,2025,20.0,1506,1429,0.9489,77,0.0511,61.5897,339.5567,335.8724,3022.3506,5673.9911,0.3526,0.5027,0.6195,0.7948,False,False
69,2021,5.0,965,949,0.9834,16,0.0166,50.5306,362.1072,850.5286,39054.2192,39933.0897,0.4207,0.5326,0.6383,0.8041,False,False
69,2021,6.0,9506,9414,0.9903,92,0.0097,190.909,854.0733,1311.3628,38974.58,39725.9181,0.2714,0.3789,0.478,0.7241,False,False
69,2021,8.0,1051,1048,0.9971,3,0.0029,173.4904,1066.965,1125.6641,38794.3772,40835.4207,0.3083,0.4082,0.4919,0.6908,False,False
69,2021,17.0,468,457,0.9765,11,0.0235,190.98,807.2019,1220.6905,38842.2269,38999.1179,0.312,0.4017,0.4658,0.7158,False,False
69,2021,20.0,764,762,0.9974,2,0.0026,170.479,1029.0378,1045.4348,35958.0353,36003.5292,0.3154,0.4346,0.4987,0.6885,False,False
69,2022,5.0,906,897,0.9901,9,0.0099,91.8303,563.7592,901.379,28665.8517,28669.7753,0.3466,0.4713,0.5861,0.7781,False,False
69,2022,6.0,8532,8434,0.9885,98,0.0115,219.8721,937.2318,1318.0972,29844.2885,31447.0065,0.2649,0.3592,0.4619,0.6991,False,False
69,2022,8.0,899,892,0.9922,7,0.0078,186.4379,1033.5208,1002.1161,29912.8803,30562.8381,0.3237,0.4138,0.4905,0.6707,False,False
69,2022,17.0,494,491,0.9939,3,0.0061,115.2683,1037.9762,1028.149,27537.1203,29171.1406,0.3441,0.4251,0.5304,0.7004,False,False
69,2022,20.0,625,602,0.9632,23,0.0368,152.4975,813.2803,936.5507,30206.4322,30637.0504,0.3296,0.4048,0.4928,0.704,False,False
69,2023,5.0,727,719,0.989,8,0.011,91.7858,426.589,739.0453,19696.5064,22734.5806,0.3177,0.4635,0.6121,0.8143,False,False
69,2023,6.0,9928,9773,0.9844,155,0.0156,135.8775,560.24,906.4728,20203.9858,23367.6633,0.3088,0.419,0.5297,0.7833,False,False
69,2023,8.0,799,795,0.995,4,0.005,133.7764,525.2862,678.469,23927.0306,24368.0127,0.2966,0.4243,0.5394,0.801,False,False
69,2023,17.0,422,418,0.9905,4,0.0095,96.5353,419.3119,476.2041,23964.0772,26098.9903,0.3412,0.455,0.5995,0.8294,False,False
69,2023,20.0,314,293,0.9331,21,0.0669,119.7797,1509.7494,1408.5813,22544.0656,23510.5183,0.3248,0.3981,0.4904,0.621,False,False
69,2024,5.0,827,757,0.9154,70,0.0846,135.4722,652.9069,796.2026,12445.2422,12446.1056,0.2684,0.3821,0.4933,0.7146,False,False
69,2024,6.0,9888,9675,0.9785,213,0.0215,96.7244,421.4767,543.9795,12639.0106,14908.8517,0.3082,0.4455,0.5746,0.8059,False,False
69,2024,8.0,834,820,0.9832,14,0.0168,101.0176,558.3737,708.5339,12939.4507,15418.555,0.3129,0.4293,0.5695,0.7734,False,False
69,2024,17.0,462,450,0.974,12,0.026,107.1917,564.2356,726.4441,12434.5122,14663.6226,0.3052,0.4286,0.5498,0.7576,False,False
69,2024,20.0,385,370,0.961,15,0.039,103.0796,820.2936,887.4746,16309.3153,16615.5588,0.3247,0.4338,0.5351,0.7065,False,False
69,2025,5.0,995,938,0.9427,57,0.0573,24.3432,236.8449,301.6314,4237.2767,7212.1072,0.4714,0.5829,0.6744,0.8171,False,False
69,2025,6.0,10741,10114,0.9416,627,0.0584,52.3678,314.7757,322.2055,4356.5039,6415.4547,0.3548,0.5112,0.6309,0.8137,False,False
69,2025,8.0,868,807,0.9297,61,0.0703,60.7511,404.6058,346.9524,3997.7611,5899.9197,0.3779,0.4977,0.606,0.7765,False,False
69,2025,17.0,478,454,0.9498,24,0.0502,94.6239,429.0702,377.7085,3082.4218,6020.7542,0.3075,0.4331,0.5439,0.8033,False,False
69,2025,20.0,401,384,0.9576,17,0.0424,40.8244,425.8988,507.9278,878.0231,5365.0033,0.4314,0.5162,0.5835,0.7731,False,False
70,2021,13.0,3,3,1.0,0,0.0,40.5528,82.4799,59.8028,,,0.3333,0.6667,1.0,1.0,True,True
70,2021,18.0,12948,12735,0.9835,213,0.0165,138.9175,1154.5674,1514.0282,38895.2406,39027.9589,0.296,0.4211,0.5213,0.6925,False,False
70,2022,13.0,10,10,1.0,0,0.0,27.6054,196.8981,313.9234,,,0.5,0.7,0.7,0.8,True,True
70,2022,18.0,13036,12907,0.9901,129,0.0099,143.4319,869.5243,1264.0863,30751.5997,32436.5367,0.2788,0.4033,0.5237,0.7224,False,False
70,2022,23.0,1,1,1.0,0,0.0,21.0097,21.0097,21.0097,,,1.0,1.0,1.0,1.0,True,True
70,2023,18.0,12270,12044,0.9816,226,0.0184,91.9886,434.4425,898.4948,21460.1557,24557.8097,0.3097,0.459,0.5916,0.8267,False,False
70,2023,23.0,28,28,1.0,0,0.0,53.2719,113.9853,135.9995,,,0.3214,0.6071,0.7857,0.9643,True,True
70,2024,18.0,12624,12190,0.9656,434,0.0344,93.6039,421.197,602.1357,13509.3732,15202.6629,0.3032,0.4482,0.5821,0.8085,False,False
70,2024,23.0,22,22,1.0,0,0.0,44.9165,287.2658,589.7535,,,0.4545,0.5909,0.7273,0.8636,True,True
70,2024,,4,3,0.75,1,0.25,3745.4844,3889.1538,2630.0322,13542.4458,13542.4458,0.0,0.0,0.25,0.25,True,True
70,2025,18.0,13417,12331,0.9191,1086,0.0809,61.4006,358.2247,354.6107,4406.3007,6227.4956,0.3566,0.4869,0.6026,0.7828,False,False
70,2025,23.0,22,22,1.0,0,0.0,20.1572,36.8604,36.0536,,,0.6818,0.9545,0.9545,1.0,True,True
70,2025,,1,1,1.0,0,0.0,342.3325,342.3325,342.3325,,,0.0,0.0,0.0,1.0,True,True
71,2021,6.0,288,285,0.9896,3,0.0104,162.6842,482.1886,634.0195,38766.0175,39635.1981,0.2917,0.3924,0.5104,0.7951,False,False
71,2021,9.0,2,1,0.5,1,0.5,13770.5983,13770.5983,13770.5983,40326.6997,40326.6997,0.0,0.0,0.0,0.0,True,True
71,2021,17.0,5760,5638,0.9788,122,0.0212,231.3672,1021.9082,1407.613,38943.0264,39035.8394,0.2573,0.3625,0.4554,0.6863,False,False
71,2021,18.0,1380,1333,0.9659,47,0.0341,162.8486,1176.5225,2219.8544,38963.6047,39029.5471,0.2884,0.3993,0.4942,0.6775,False,False
71,2021,19.0,12,12,1.0,0,0.0,11017.0757,11268.71,11154.447,,,0.0,0.0,0.0,0.0,True,True
71,2021,21.0,10541,10498,0.9959,43,0.0041,197.4799,1049.5066,1248.945,38821.1594,39058.5197,0.283,0.387,0.4771,0.7068,False,False
71,2022,6.0,235,230,0.9787,5,0.0213,192.9801,786.0276,1088.0633,30800.5178,32121.4628,0.3277,0.4085,0.4851,0.7277,False,False
71,2022,9.0,6,6,1.0,0,0.0,9785.3081,14399.1981,10385.2921,,,0.0,0.0,0.0,0.0,True,True
71,2022,17.0,5614,5553,0.9891,61,0.0109,311.5056,1499.0008,1664.6971,29914.3628,32046.1164,0.243,0.3313,0.4166,0.6272,False,False
71,2022,18.0,1382,1364,0.987,18,0.013,191.0417,1580.5463,2077.1649,30597.9714,31549.256,0.2496,0.3611,0.4768,0.6462,False,False
